기업명,인증연도,리콜종류,label
필박스,2018.0,명령에따른리콜,
아이엔디,2021.0,명령에따른리콜,
아진,2021.0,명령에따른리콜,
아진,2015.0,명령에따른리콜,
성창에프앤지,2021.0,명령에따른리콜,
성창에프앤지,2020.0,명령에따른리콜,
이투컴,2021.0,명령에따른리콜,
이투컴,2020.0,명령에따른리콜,
디자인스튜디오영,2021.0,명령에따른리콜,
이랜드월드패션사업부,2021.0,명령에따른리콜,
이랜드월드패션사업부,2019.0,명령에따른리콜,
이랜드월드패션사업부,2017.0,명령에따른리콜,
이랜드월드패션사업부,2015.0,명령에따른리콜,
이랜드월드패션사업부,2015.0,명령에따른리콜,
이랜드월드패션사업부,2015.0,명령에따른리콜,
이랜드월드패션사업부,2013.0,명령에따른리콜,
백운옵틱,2021.0,명령에따른리콜,
백운옵틱,2021.0,명령에따른리콜,
뉴페이스옵틱,2021.0,명령에따른리콜,
오엔오옵티칼,2021.0,명령에따른리콜,
오름인터내셔널,2021.0,명령에따른리콜,
파스텔세상,2021.0,명령에따른리콜,
파스텔세상,2020.0,명령에따른리콜,
파스텔세상,2019.0,명령에따른리콜,
파스텔세상,2019.0,명령에따른리콜,
파스텔세상,2019.0,명령에따른리콜,
투게더플러스,2021.0,명령에따른리콜,
아이옷샵,2021.0,명령에따른리콜,
아이옷샵,2021.0,명령에따른리콜,
수성아이엔티,2021.0,명령에따른리콜,
지오이에스,2021.0,명령에따른리콜,
유지(UJI),2021.0,명령에따른리콜,
바닐라루시,2021.0,명령에따른리콜,
엘리스뮤직,2021.0,명령에따른리콜,
엘리스뮤직,2020.0,명령에따른리콜,
플랜룩스,2021.0,명령에따른리콜,
티앤에스트레이딩,2021.0,명령에따른리콜,
페스툴코리아유한회사,2021.0,자발적리콜,
미소로테크,2021.0,자발적리콜,
콜핑,2021.0,자발적리콜,
케이투코리아,2021.0,자발적리콜,
케이투코리아,2013.0,명령에따른리콜,
"FacebookTechnologies,LLC",2020.0,자발적리콜,
대성전자,2020.0,자발적리콜,
금호타이어,2020.0,명령에따른리콜,-1.0
홍진테크,2020.0,명령에따른리콜,
홍진테크,2020.0,명령에따른리콜,
홍진테크,2019.0,명령에따른리콜,
홍진테크,2018.0,자발적리콜,
홍진테크,2017.0,명령에따른리콜,
홍진테크,2016.0,명령에따른리콜,
홍진테크,2015.0,명령에따른리콜,
홍진테크,2015.0,명령에따른리콜,
삼우힐링라이프,2020.0,명령에따른리콜,
삼우힐링라이프,2019.0,명령에따른리콜,
삼우힐링라이프,2018.0,명령에따른리콜,
삼우힐링라이프,2018.0,명령에따른리콜,
제스파,2020.0,명령에따른리콜,
제스파,2017.0,자발적리콜,
에이포인트코리아,2020.0,명령에따른리콜,
바이퍼럭스,2020.0,명령에따른리콜,
바이퍼럭스,2020.0,명령에따른리콜,
바이퍼럭스,2019.0,명령에따른리콜,
한일의료기,2020.0,명령에따른리콜,
한일의료기,2020.0,명령에따른리콜,
한일의료기,2019.0,명령에따른리콜,
한일의료기,2019.0,명령에따른리콜,
한일의료기,2019.0,명령에따른리콜,
한일의료기,2018.0,명령에따른리콜,
한일의료기,2018.0,명령에따른리콜,
한일의료기,2017.0,명령에따른리콜,
한일의료기,2014.0,명령에따른리콜,
한일의료기,2014.0,명령에따른리콜,
오리온씨엔씨,2020.0,명령에따른리콜,
금풍전기산업,2020.0,명령에따른리콜,
금풍전기산업,2017.0,명령에따른리콜,
원팩,2020.0,명령에따른리콜,
태평양메디칼,2020.0,명령에따른리콜,
삼성인테리어조명,2020.0,명령에따른리콜,
삼성인테리어조명,2019.0,명령에따른리콜,
삼성인테리어조명,2016.0,명령에따른리콜,
한영상사,2020.0,명령에따른리콜,
한일메디칼,2020.0,명령에따른리콜,
한일메디칼,2019.0,명령에따른리콜,
디바제(dibase),2020.0,명령에따른리콜,
베스트조명,2020.0,명령에따른리콜,
베스트조명,2017.0,명령에따른리콜,
씨티전기,2020.0,명령에따른리콜,
씨티전기,2015.0,명령에따른리콜,
씨티전기,2015.0,명령에따른리콜,
씨티전기,2015.0,명령에따른리콜,
씨티전기,2015.0,명령에따른리콜,
씨티전기,2015.0,명령에따른리콜,
에스케이디엘이디,2020.0,명령에따른리콜,
에스케이디엘이디,2018.0,명령에따른리콜,
대한프라스틱,2020.0,명령에따른리콜,
대경프라스틱,2020.0,명령에따른리콜,
시호인터내셔날,2020.0,명령에따른리콜,
동성산업,2020.0,명령에따른리콜,
미래메디쿠스,2020.0,명령에따른리콜,
미래메디쿠스,2018.0,명령에따른리콜,
미래메디쿠스,2017.0,명령에따른리콜,
탑메디칼,2020.0,명령에따른리콜,
탑메디칼,2018.0,명령에따른리콜,
아이온컴퍼니,2020.0,명령에따른리콜,
대현화학공업,2020.0,명령에따른리콜,
플라잉타이거코리아,2020.0,명령에따른리콜,
플라잉타이거코리아,2019.0,명령에따른리콜,
플라잉타이거코리아,2019.0,명령에따른리콜,
플라잉타이거코리아,2019.0,자발적리콜,
플라잉타이거코리아,2019.0,자발적리콜,
플라잉타이거코리아,2018.0,명령에따른리콜,
플라잉타이거코리아,2018.0,명령에따른리콜,
플라잉타이거코리아,2018.0,명령에따른리콜,
플라잉타이거코리아,2018.0,명령에따른리콜,
수진글로벌,2020.0,명령에따른리콜,
율그란,2020.0,명령에따른리콜,
아이엔피,2020.0,명령에따른리콜,
아이엔피,2018.0,명령에따른리콜,
무토,2020.0,명령에따른리콜,
백운홈쇼핑,2020.0,명령에따른리콜,
매직캐슬,2020.0,명령에따른리콜,
영공방,2020.0,명령에따른리콜,
빅마스터,2020.0,명령에따른리콜,
반디,2020.0,명령에따른리콜,
이투컬렉션,2020.0,명령에따른리콜,
매몬스튜디오,2020.0,명령에따른리콜,
매몬스튜디오,2019.0,명령에따른리콜,
조엔,2020.0,명령에따른리콜,
세븐스타나이스,2020.0,명령에따른리콜,
느엘,2020.0,명령에따른리콜,
앤젤아이,2020.0,명령에따른리콜,
밤블루(bimbelot),2020.0,명령에따른리콜,
아이앤지,2020.0,명령에따른리콜,
발코니,2020.0,명령에따른리콜,
서울트레이딩,2020.0,명령에따른리콜,
베틀사,2020.0,명령에따른리콜,
베베,2020.0,명령에따른리콜,
디홀릭인터내셔널,2020.0,명령에따른리콜,
민국가구,2020.0,명령에따른리콜,
민국가구,2020.0,명령에따른리콜,
핸즈퍼니쳐,2020.0,명령에따른리콜,
제일상사,2020.0,명령에따른리콜,
지엠파트너,2020.0,명령에따른리콜,
위니아딤채,2020.0,자발적리콜,
코린토,2020.0,자발적리콜,
참조은산업,2020.0,명령에따른리콜,
참조은산업,2020.0,명령에따른리콜,
참인-코리아,2020.0,명령에따른리콜,
참인-코리아,2019.0,명령에따른리콜,
굿프렌드,2020.0,명령에따른리콜,
굿프렌드,2018.0,명령에따른리콜,
가포씨,2020.0,명령에따른리콜,
휴토피아,2020.0,명령에따른리콜,
세계유통,2020.0,명령에따른리콜,
세계유통,2016.0,명령에따른리콜,
아이플러스(iPlus),2020.0,명령에따른리콜,
코쿤(cocoon),2020.0,명령에따른리콜,
이앤오(L&O),2020.0,명령에따른리콜,
서흥인터내셔날,2020.0,명령에따른리콜,
SJ아르떼,2020.0,명령에따른리콜,
SJ아르떼,2016.0,명령에따른리콜,
종이나라,2020.0,명령에따른리콜,
종이나라,2019.0,명령에따른리콜,
종이나라,2019.0,명령에따른리콜,
종이나라,2019.0,명령에따른리콜,
종이나라,2019.0,명령에따른리콜,
종이나라,2019.0,명령에따른리콜,
종이나라,2019.0,명령에따른리콜,
종이나라,2019.0,명령에따른리콜,
종이나라,2017.0,명령에따른리콜,
종이나라,2016.0,명령에따른리콜,
엠케이에듀,2020.0,명령에따른리콜,
이종욱완구,2020.0,명령에따른리콜,
메디클라임,2020.0,명령에따른리콜,
메디클라임,2020.0,명령에따른리콜,
크링또,2020.0,명령에따른리콜,
크리스탈팬시,2020.0,명령에따른리콜,
크리스탈팬시,2019.0,명령에따른리콜,
크리스탈팬시,2019.0,명령에따른리콜,
크리스탈팬시,2019.0,명령에따른리콜,
팔레트슬라임,2020.0,명령에따른리콜,
미래와사람,2020.0,명령에따른리콜,
미래와사람,2019.0,명령에따른리콜,
미래와사람,2019.0,명령에따른리콜,
미래와사람,2019.0,명령에따른리콜,
미래와사람,2019.0,명령에따른리콜,
미래와사람,2019.0,명령에따른리콜,
미래와사람,2018.0,명령에따른리콜,
미래와사람,2018.0,명령에따른리콜,
미래와사람,2018.0,명령에따른리콜,
미래와사람,2018.0,명령에따른리콜,
미래와사람,2018.0,명령에따른리콜,
미래와사람,2018.0,명령에따른리콜,
미래와사람,2018.0,명령에따른리콜,
미래와사람,2018.0,명령에따른리콜,
대연엔터프라이즈,2020.0,명령에따른리콜,
더텐트(The텐트),2020.0,명령에따른리콜,
다온,2020.0,명령에따른리콜,
점핑앤점핑,2020.0,명령에따른리콜,
에스에이치코리아컴퍼니,2020.0,명령에따른리콜,
조이스포츠,2020.0,명령에따른리콜,
플레이벤처스,2020.0,명령에따른리콜,
토이원(TOYONE),2020.0,명령에따른리콜,
삼성출판사,2020.0,명령에따른리콜,
뉴평화스포츠,2020.0,명령에따른리콜,
아벤토,2020.0,명령에따른리콜,
그린전산,2020.0,명령에따른리콜,
그린전산,2019.0,명령에따른리콜,
두현일렉,2020.0,명령에따른리콜,
두현일렉,2019.0,명령에따른리콜,
두현일렉,2015.0,명령에따른리콜,
하늘컴,2020.0,명령에따른리콜,
하늘컴,2016.0,명령에따른리콜,
벤하임코리아,2020.0,명령에따른리콜,
창조테크,2020.0,명령에따른리콜,
한승,2020.0,명령에따른리콜,
한승,2020.0,명령에따른리콜,
한승,2018.0,명령에따른리콜,
한승,2017.0,명령에따른리콜,
한승,2017.0,명령에따른리콜,
한승,2017.0,명령에따른리콜,
한승,2016.0,명령에따른리콜,
한승,2016.0,명령에따른리콜,
유니크라이트,2020.0,명령에따른리콜,
에어텍시스템,2020.0,명령에따른리콜,
디지탈조명,2020.0,명령에따른리콜,
아이산업,2020.0,명령에따른리콜,
아이산업,2020.0,자발적리콜,
아이산업,2015.0,명령에따른리콜,
아이산업,2015.0,명령에따른리콜,
모나코올리브,2020.0,명령에따른리콜,
히키스,2020.0,명령에따른리콜,
비스비바,2020.0,명령에따른리콜,
에덴샵,2020.0,명령에따른리콜,
오하임아이엔티,2020.0,명령에따른리콜,
상일리베가구,2020.0,명령에따른리콜,
히트가구,2020.0,명령에따른리콜,
대진무역,2020.0,명령에따른리콜,
리센,2020.0,명령에따른리콜,
플랜데코,2020.0,명령에따른리콜,
웨스트프롬,2020.0,명령에따른리콜,
선우실업,2020.0,명령에따른리콜,
일화산업,2020.0,명령에따른리콜,
미래스피드해운항공,2020.0,명령에따른리콜,
성광옵틱,2020.0,명령에따른리콜,
강남옵틱,2020.0,명령에따른리콜,
언커먼키즈,2020.0,명령에따른리콜,
홀릭아이웨어,2020.0,명령에따른리콜,
성광사,2020.0,명령에따른리콜,
라포르인터내셔널,2020.0,명령에따른리콜,
글로벌세인트,2020.0,명령에따른리콜,
글로벌세인트,2020.0,명령에따른리콜,
인태니아이,2020.0,명령에따른리콜,
힐링비트,2020.0,명령에따른리콜,
아론물산,2020.0,명령에따른리콜,
맘러브스유,2020.0,명령에따른리콜,
"비앤씨,ningbounionvisionimp&expco.,ltd",2020.0,명령에따른리콜,
예샘,2020.0,명령에따른리콜,
더펀즈,2020.0,명령에따른리콜,
코너스톤에스에이치,2020.0,명령에따른리콜,
올림포스,2020.0,명령에따른리콜,
메디블루,2020.0,명령에따른리콜,
와니월드,2020.0,명령에따른리콜,
와니월드,2019.0,명령에따른리콜,
해브잇올,2020.0,명령에따른리콜,
데카트론코리아,2020.0,자발적리콜,
데카트론코리아,2020.0,자발적리콜,
데카트론코리아,2019.0,자발적리콜,
데카트론코리아,2019.0,자발적리콜,
데카트론코리아,2018.0,자발적리콜,
썬차일드,2020.0,명령에따른리콜,
프라임사이언스,2020.0,명령에따른리콜,
주은교육,2020.0,명령에따른리콜,
향앤미과학,2020.0,명령에따른리콜,
창의와놀이,2020.0,명령에따른리콜,
포디랜드,2020.0,명령에따른리콜,
포디랜드,2020.0,명령에따른리콜,
신광사,2020.0,명령에따른리콜,
신광사,2015.0,명령에따른리콜,
신광사,2015.0,명령에따른리콜,
신광사,2015.0,명령에따른리콜,
신광사,2014.0,명령에따른리콜,
신광사,2014.0,명령에따른리콜,
길에듀월드,2020.0,명령에따른리콜,
레드포인트,2020.0,명령에따른리콜,
스포타임,2020.0,명령에따른리콜,
해피프랜즈,2020.0,명령에따른리콜,
해피프랜즈,2020.0,명령에따른리콜,
대성상사,2020.0,명령에따른리콜,
대성상사,2020.0,명령에따른리콜,
대성상사,2019.0,명령에따른리콜,
베스타,2020.0,명령에따른리콜,
프랜즈코리아,2020.0,명령에따른리콜,
프랜즈코리아,2020.0,명령에따른리콜,
프랜즈코리아,2019.0,명령에따른리콜,
프랜즈코리아,2019.0,명령에따른리콜,
프랜즈코리아,2019.0,명령에따른리콜,
프랜즈코리아,2019.0,명령에따른리콜,
프랜즈코리아,2019.0,명령에따른리콜,
프랜즈코리아,2019.0,명령에따른리콜,
프랜즈코리아,2019.0,명령에따른리콜,
프랜즈코리아,2018.0,명령에따른리콜,
프랜즈코리아,2018.0,명령에따른리콜,
프랜즈코리아,2018.0,명령에따른리콜,
프랜즈코리아,2018.0,명령에따른리콜,
프랜즈코리아,2018.0,명령에따른리콜,
프랜즈코리아,2018.0,명령에따른리콜,
프랜즈코리아,2018.0,명령에따른리콜,
프랜즈코리아,2018.0,명령에따른리콜,
프랜즈코리아,2018.0,명령에따른리콜,
프랜즈코리아,2018.0,명령에따른리콜,
프랜즈코리아,2018.0,명령에따른리콜,
프랜즈코리아,2018.0,명령에따른리콜,
프랜즈코리아,2018.0,명령에따른리콜,
프랜즈코리아,2018.0,명령에따른리콜,
프랜즈코리아,2018.0,명령에따른리콜,
금홍팬시,2020.0,명령에따른리콜,
금홍팬시,2020.0,명령에따른리콜,
스엔코,2020.0,자발적리콜,
스엔코,2019.0,자발적리콜,
LG전자,2020.0,자발적리콜,-1.0
오엔케이알트레이딩,2020.0,명령에따른리콜,
오엔케이알트레이딩,2020.0,명령에따른리콜,
오엔케이알트레이딩,2020.0,명령에따른리콜,
엠케이,2020.0,명령에따른리콜,
파프개,2020.0,명령에따른리콜,
JS무역,2020.0,명령에따른리콜,
두로카리스마,2020.0,명령에따른리콜,
두로카리스마,2016.0,명령에따른리콜,
두로카리스마,2015.0,명령에따른리콜,
두로카리스마,2013.0,명령에따른리콜,
코지트리,2020.0,명령에따른리콜,
코지트리,2020.0,명령에따른리콜,
케이에스몰,2020.0,명령에따른리콜,
서광산업,2020.0,명령에따른리콜,
하이벨,2020.0,명령에따른리콜,
하이벨,2017.0,명령에따른리콜,
나노전자,2020.0,명령에따른리콜,
이지앤,2020.0,명령에따른리콜,
펄튼코리아,2020.0,명령에따른리콜,
제이엔지코리아,2020.0,명령에따른리콜,
제이엔지코리아,2020.0,명령에따른리콜,
제이엔지코리아,2020.0,명령에따른리콜,
제이엔지코리아,2020.0,명령에따른리콜,
알제이디,2020.0,명령에따른리콜,
이현어패럴,2020.0,명령에따른리콜,
시우스포츠,2020.0,명령에따른리콜,
인터토이,2020.0,명령에따른리콜,
디보트,2020.0,명령에따른리콜,
디보트,2019.0,명령에따른리콜,
지일무역,2020.0,명령에따른리콜,
지일무역,2020.0,명령에따른리콜,
지일무역,2013.0,명령에따른리콜,
무인양품,2020.0,명령에따른리콜,
무인양품,2016.0,자발적리콜,
무인양품,2015.0,자발적리콜,
아이블에프앤씨,2020.0,명령에따른리콜,
월드토이,2020.0,명령에따른리콜,
휠라코리아,2020.0,명령에따른리콜,
휠라코리아,2019.0,명령에따른리콜,
휠라코리아,2017.0,명령에따른리콜,
익스트림제이제이,2020.0,명령에따른리콜,
에스투이인터내셔널,2020.0,명령에따른리콜,
에스투이인터내셔널,2020.0,명령에따른리콜,
에스투이인터내셔널,2018.0,명령에따른리콜,
"베이비토마토(폐업),베베랑(판매자)",2020.0,명령에따른리콜,
플레이지,2020.0,명령에따른리콜,
동성제모사,2020.0,명령에따른리콜,
동성제모사,2015.0,명령에따른리콜,
엘림인터내셔널,2020.0,명령에따른리콜,
삼진인터내셔널,2020.0,명령에따른리콜,
동인SMT,2020.0,명령에따른리콜,
에스케이토이즈,2020.0,명령에따른리콜,
에스케이토이즈,2019.0,명령에따른리콜,
정산,2020.0,자발적리콜,
에이피에스테크,2020.0,자발적리콜,
쁘띠마몽,2020.0,명령에따른리콜,
성은테크,2020.0,명령에따른리콜,
씨티오,2020.0,명령에따른리콜,
씨티오,2020.0,명령에따른리콜,
라루체,2020.0,명령에따른리콜,
라루체,2015.0,명령에따른리콜,
제이킨,2020.0,명령에따른리콜,
루체테,2020.0,명령에따른리콜,
다이조아,2020.0,명령에따른리콜,
이엠케이트레이딩코퍼레이션,2020.0,명령에따른리콜,
모모스,2020.0,명령에따른리콜,
케이엘테크,2020.0,명령에따른리콜,
서프라이즈월드,2020.0,명령에따른리콜,
서프라이즈월드,2019.0,명령에따른리콜,
서프라이즈월드,2016.0,명령에따른리콜,
엘이디헤븐,2020.0,명령에따른리콜,
레드일렉트릭,2020.0,명령에따른리콜,
SG싸인텍,2020.0,명령에따른리콜,
SG싸인텍,2020.0,명령에따른리콜,
아이엔에스엔터프라이즈,2020.0,명령에따른리콜,
이푸른인터내셔널,2020.0,명령에따른리콜,
PRG코리아,2020.0,명령에따른리콜,
아이티스퀘어,2020.0,명령에따른리콜,
엔도젠,2020.0,명령에따른리콜,
런스카이,2020.0,명령에따른리콜,
잼버스코리아,2020.0,명령에따른리콜,
(제품)두드림M&B(인증)한강제이케이시,2020.0,명령에따른리콜,
명인랜드,2020.0,명령에따른리콜,
명인랜드,2019.0,명령에따른리콜,
아이앤나무,2020.0,명령에따른리콜,
아이알,2020.0,명령에따른리콜,
다시스,2020.0,명령에따른리콜,
조이파트너스,2020.0,명령에따른리콜,
에이케이,2020.0,명령에따른리콜,
에이케이,2020.0,명령에따른리콜,
에이케이,2018.0,명령에따른리콜,
엠버,2020.0,명령에따른리콜,
디스,2020.0,명령에따른리콜,
JOGKOREA,2020.0,명령에따른리콜,
베베마루,2020.0,명령에따른리콜,
베쏭쥬쥬,2020.0,명령에따른리콜,
베쏭쥬쥬,2020.0,명령에따른리콜,
베쏭쥬쥬,2019.0,명령에따른리콜,
베쏭쥬쥬,2017.0,명령에따른리콜,
베쏭쥬쥬,2017.0,명령에따른리콜,
롤링스타,2020.0,명령에따른리콜,
베이비블리,2020.0,명령에따른리콜,
한샘,2020.0,자발적리콜,-1.0
한샘,2017.0,권고에따른리콜,-1.0
한샘,2016.0,자발적리콜,-1.0
아올로,2020.0,명령에따른리콜,
더로프,2020.0,명령에따른리콜,
스토케코리아유한회사,2020.0,자발적리콜,
이지케이,2020.0,명령에따른리콜,
이지케이,2019.0,명령에따른리콜,
이지케이,2018.0,명령에따른리콜,
라이트닝굿,2020.0,명령에따른리콜,
에이유테크,2020.0,명령에따른리콜,
에이유테크,2019.0,명령에따른리콜,
노바무역,2020.0,명령에따른리콜,
주영상사,2020.0,명령에따른리콜,
베베니즈,2020.0,명령에따른리콜,
POPCORNF&T,2020.0,명령에따른리콜,
진우코리아,2020.0,명령에따른리콜,
예현,2020.0,명령에따른리콜,
스튜디오8,2020.0,명령에따른리콜,
인효교재악기,2020.0,명령에따른리콜,
명창악기,2020.0,명령에따른리콜,
메이드파파,2020.0,명령에따른리콜,
호호코리아,2020.0,명령에따른리콜,
케이티무역,2020.0,명령에따른리콜,
J.C물산,2020.0,명령에따른리콜,
"VICFCo.,Ltd.",2020.0,명령에따른리콜,
보니앤코,2020.0,명령에따른리콜,
유니프린,2020.0,명령에따른리콜,
포커스글로벌,2020.0,명령에따른리콜,
에스에스플래닛,2020.0,명령에따른리콜,
블레싱포유,2020.0,명령에따른리콜,
한국엡손,2020.0,자발적리콜,
지티지엔터프라이즈,2020.0,명령에따른리콜,
지티지엔터프라이즈,2015.0,명령에따른리콜,
지티지엔터프라이즈,2015.0,명령에따른리콜,
레보스타,2020.0,명령에따른리콜,
태성상사,2020.0,명령에따른리콜,
태성상사,2019.0,명령에따른리콜,
원테크,2020.0,명령에따른리콜,
원테크,2018.0,명령에따른리콜,
한일,2020.0,명령에따른리콜,
대상의료기,2020.0,명령에따른리콜,
대상의료기,2018.0,명령에따른리콜,
동부이지텍,2020.0,명령에따른리콜,
포스아트,2019.0,명령에따른리콜,
놀이과학사,2019.0,명령에따른리콜,
올품스토어,2019.0,명령에따른리콜,
리드원코스메틱,2019.0,명령에따른리콜,
로로샵,2019.0,명령에따른리콜,
쓰리제이알,2019.0,명령에따른리콜,
파란들,2019.0,명령에따른리콜,
파란들,2019.0,명령에따른리콜,
모르포,2019.0,명령에따른리콜,
루젠,2019.0,명령에따른리콜,
에이치앤씨,2019.0,명령에따른리콜,
블루초이스,2019.0,명령에따른리콜,
아이리스코리아,2019.0,명령에따른리콜,
한스전자,2019.0,명령에따른리콜,
엠엔지이,2019.0,명령에따른리콜,
레저피아,2019.0,명령에따른리콜,
한불산업,2019.0,명령에따른리콜,
디앤씨전지,2019.0,명령에따른리콜,
에스아이조명,2019.0,명령에따른리콜,
샛별하우스,2019.0,명령에따른리콜,
세영,2019.0,명령에따른리콜,
우공사,2019.0,명령에따른리콜,
우공사,2017.0,자발적리콜,
엘이디라이테크,2019.0,명령에따른리콜,
인테크라이팅,2019.0,명령에따른리콜,
수호조명,2019.0,명령에따른리콜,
조일기전,2019.0,명령에따른리콜,
디자인,2019.0,명령에따른리콜,
디자인,2016.0,명령에따른리콜,
포벨(FOBEL),2019.0,명령에따른리콜,
요이치,2019.0,명령에따른리콜,
삼원에스파,2019.0,명령에따른리콜,
삼원에스파,2019.0,명령에따른리콜,
삼원에스파,2019.0,명령에따른리콜,
한일온돌과학,2019.0,명령에따른리콜,
한일온돌과학,2019.0,명령에따른리콜,
한일온돌과학,2019.0,명령에따른리콜,
한일온돌과학,2016.0,명령에따른리콜,
(유)한일온열기,2019.0,명령에따른리콜,
한미홈케어,2019.0,명령에따른리콜,
신우,2019.0,명령에따른리콜,
신우,2018.0,명령에따른리콜,
진흥전자,2019.0,명령에따른리콜,
엠디프라임,2019.0,명령에따른리콜,
엠디프라임,2019.0,명령에따른리콜,
엠디프라임,2015.0,명령에따른리콜,
한국천기권의료기,2019.0,명령에따른리콜,
케이씨원,2019.0,명령에따른리콜,
소프트룸,2019.0,명령에따른리콜,
쥬쥬환타지,2019.0,명령에따른리콜,
제이콘텐츠,2019.0,명령에따른리콜,
제이제이몰,2019.0,명령에따른리콜,
큰숲,2019.0,명령에따른리콜,
오렌지몰s,2019.0,명령에따른리콜,
제제뉴,2019.0,명령에따른리콜,
쁘띠코코,2019.0,명령에따른리콜,
세비아,2019.0,명령에따른리콜,
아이소바,2019.0,명령에따른리콜,
YESDESIGN,2019.0,명령에따른리콜,
더네이쳐홀딩스,2019.0,명령에따른리콜,
베이비엔젤,2019.0,명령에따른리콜,
베이비엔젤,2017.0,명령에따른리콜,
보광무역/아가방앤컴퍼니,2019.0,명령에따른리콜,
보드레침대,2019.0,명령에따른리콜,
프라비다,2019.0,명령에따른리콜,
블랙야크,2019.0,명령에따른리콜,
블랙야크,2019.0,명령에따른리콜,
블랙야크,2019.0,명령에따른리콜,
디에스피,2019.0,명령에따른리콜,
디에스피,2019.0,명령에따른리콜,
가구타운,2019.0,명령에따른리콜,
가구타운,2014.0,명령에따른리콜,
경북,2019.0,명령에따른리콜,
하이솔로몬,2019.0,명령에따른리콜,
미지코퍼레이션,2019.0,명령에따른리콜,
제이에스티나,2019.0,명령에따른리콜,
앙뜨제이,2019.0,명령에따른리콜,
승지엠,2019.0,명령에따른리콜,
신아인터네셔날,2019.0,명령에따른리콜,
제이씨물산,2019.0,명령에따른리콜,
제이씨물산,2017.0,명령에따른리콜,
제이씨물산,2016.0,명령에따른리콜,
제이씨물산,2016.0,명령에따른리콜,
제이씨물산,2016.0,명령에따른리콜,
제이씨물산,2016.0,명령에따른리콜,
제이씨물산,2016.0,명령에따른리콜,
토박스코리아,2019.0,명령에따른리콜,
토박스코리아,2019.0,명령에따른리콜,
토박스코리아,2017.0,명령에따른리콜,
미니토,2019.0,명령에따른리콜,
유성모자,2019.0,명령에따른리콜,
메종드제이에스,2019.0,명령에따른리콜,
하이프스,2019.0,명령에따른리콜,
꼬망스,2019.0,명령에따른리콜,
꼬망스,2017.0,명령에따른리콜,
꼬망스,2016.0,명령에따른리콜,
꼬망스,2015.0,명령에따른리콜,
꼬망스,2015.0,명령에따른리콜,
지오인터내셔널,2019.0,명령에따른리콜,
해송,2019.0,명령에따른리콜,
팬지데이지,2019.0,명령에따른리콜,
우토판매,2019.0,명령에따른리콜,
월드스타토이,2019.0,명령에따른리콜,
사이언스타임,2019.0,명령에따른리콜,
코미하우스,2019.0,명령에따른리콜,
레인보우콘텐츠그룹,2019.0,명령에따른리콜,
슬코,2019.0,명령에따른리콜,
코코슬라임,2019.0,명령에따른리콜,
H코스메틱,2019.0,명령에따른리콜,
다미스,2019.0,명령에따른리콜,
다미스,2019.0,명령에따른리콜,
다미스,2019.0,명령에따른리콜,
다미스,2019.0,명령에따른리콜,
두부슬라임,2019.0,명령에따른리콜,
두부슬라임,2019.0,명령에따른리콜,
두부슬라임,2019.0,명령에따른리콜,
두부슬라임,2019.0,명령에따른리콜,
아이비젼,2019.0,명령에따른리콜,
아이비젼,2019.0,명령에따른리콜,
아이비젼,2019.0,명령에따른리콜,
아이비젼,2017.0,명령에따른리콜,
보다,2019.0,명령에따른리콜,
보다,2019.0,명령에따른리콜,
보다,2019.0,명령에따른리콜,
보다,2019.0,명령에따른리콜,
보다,2019.0,명령에따른리콜,
콩부인마켓,2019.0,명령에따른리콜,
콩부인마켓,2019.0,명령에따른리콜,
콩부인마켓,2019.0,명령에따른리콜,
콩부인마켓,2019.0,명령에따른리콜,
콩부인마켓,2019.0,명령에따른리콜,
페어코스트,2019.0,명령에따른리콜,
페어코스트,2019.0,명령에따른리콜,
페어코스트,2019.0,명령에따른리콜,
페어코스트,2019.0,명령에따른리콜,
페어코스트,2019.0,명령에따른리콜,
제이쥬얼,2019.0,명령에따른리콜,
제이쥬얼,2019.0,명령에따른리콜,
제이쥬얼,2019.0,명령에따른리콜,
제이쥬얼,2019.0,명령에따른리콜,
제이쥬얼,2019.0,명령에따른리콜,
러브미슬라임,2019.0,명령에따른리콜,
러브미슬라임,2019.0,명령에따른리콜,
러브미슬라임,2019.0,명령에따른리콜,
러브미슬라임,2019.0,명령에따른리콜,
러브미슬라임,2019.0,명령에따른리콜,
푸른팬시,2019.0,명령에따른리콜,
푸른팬시,2019.0,명령에따른리콜,
푸른팬시,2019.0,명령에따른리콜,
푸른팬시,2019.0,명령에따른리콜,
푸른팬시,2019.0,명령에따른리콜,
푸른팬시,2018.0,명령에따른리콜,
푸른팬시,2018.0,명령에따른리콜,
푸른팬시,2018.0,명령에따른리콜,
푸른팬시,2018.0,명령에따른리콜,
푸른팬시,2015.0,명령에따른리콜,
푸른팬시,2014.0,명령에따른리콜,
하늘무역,2019.0,명령에따른리콜,
하늘무역,2019.0,명령에따른리콜,
하늘무역,2019.0,명령에따른리콜,
하늘무역,2019.0,명령에따른리콜,
하늘무역,2019.0,명령에따른리콜,
하늘무역,2018.0,명령에따른리콜,
하늘무역,2015.0,명령에따른리콜,
도너랜드,2019.0,명령에따른리콜,
도너랜드,2019.0,명령에따른리콜,
도너랜드,2019.0,명령에따른리콜,
도너랜드,2019.0,명령에따른리콜,
도너랜드,2019.0,명령에따른리콜,
도너랜드,2018.0,명령에따른리콜,
